Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
97	EMR	Emerson Electric Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
98	EMR	Emerson Electric Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2004-08-08	2004-08-16	2004-08-16	2004-08-23	2004-09-14	2004-10-14	2005-02-11
99	ETN	Eaton Corporation, PLC	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-27	2014-06-03	2014-06-04	2014-06-10	2014-07-03	2014-08-04	2014-12-01
100	ETN	Eaton Corporation, PLC	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-23	2014-05-30	2014-06-02	2014-06-06	2014-06-30	2014-07-29	2014-11-26
101	ETN	Eaton Corporation, PLC	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
102	EXC	Exelon Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-06-17	2013-06-24	2013-06-25	2013-07-01	2013-07-24	2013-08-23	2013-12-23
103	EXC	Exelon Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
104	EXC	Exelon Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-06-14	2013-06-21	2013-06-24	2013-06-28	2013-07-22	2013-08-20	2013-12-18
105	FE	FirstEnergy Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-08-15	2012-08-22	2012-08-23	2012-08-29	2012-09-21	2012-10-22	2013-02-18
106	FLR	Fluor Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-10-17	2013-10-24	2013-10-25	2013-10-31	2013-11-25	2013-12-23	2014-04-22
107	FLR	Fluor Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
108	FLR	Fluor Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-27	2014-06-03	2014-06-04	2014-06-10	2014-07-03	2014-08-04	2014-12-01
109	GD	General Dynamics Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-03-22	2013-03-29	2013-04-01	2013-04-05	2013-04-29	2013-05-28	2013-09-25
110	GM	General Motors Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2004-08-08	2004-08-16	2004-08-16	2004-08-23	2004-09-14	2004-10-14	2005-02-11
111	GM	General Motors Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-23	2014-05-30	2014-06-02	2014-06-06	2014-06-30	2014-07-29	2014-11-26
112	GM	General Motors Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-27	2014-06-03	2014-06-04	2014-06-10	2014-07-03	2014-08-04	2014-12-01
113	HPQ	Hewlett-Packard Company	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2013-01-22	2013-01-29	2013-01-30	2013-02-05	2013-02-28	2013-04-01	2013-07-29
114	HPQ	Hewlett-Packard Company	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-09-16	2014-09-23	2014-09-24	2014-09-30	2014-10-23	2014-11-24	2015-03-23
115	HPQ	Hewlett-Packard Company	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-06-13	2014-06-20	2014-06-23	2014-06-27	2014-07-21	2014-08-19	2014-12-17
116	ITW	Illinois Tool Works Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-09-26	2013-10-03	2013-10-04	2013-10-10	2013-11-04	2013-12-02	2014-04-01
117	ITW	Illinois Tool Works Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-03-22	2013-03-29	2013-04-01	2013-04-05	2013-04-29	2013-05-28	2013-09-25
118	ITW	Illinois Tool Works Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-01-09	2014-01-16	2014-01-17	2014-01-23	2014-02-17	2014-03-17	2014-07-15
119	IX	Orix Corp Ads	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-09-11	2014-09-18	2014-09-19	2014-09-25	2014-10-20	2014-11-17	2015-03-17
120	IX	Orix Corp Ads	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-08-05	2014-08-12	2014-08-13	2014-08-19	2014-09-11	2014-10-13	2015-02-09
121	JNJ	Johnson & Johnson	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
122	JNJ	Johnson & Johnson	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-11-13	2012-11-20	2012-11-21	2012-11-27	2012-12-20	2013-01-21	2013-05-20
123	JNJ	Johnson & Johnson	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-06-14	2013-06-21	2013-06-24	2013-06-28	2013-07-22	2013-08-20	2013-12-18
124	JNJ	Johnson & Johnson	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
125	JNJ	Johnson & Johnson	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-05-14	2013-05-21	2013-05-22	2013-05-28	2013-06-20	2013-07-22	2013-11-18
126	KEX	Kirby Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-06-30	2014-07-07	2014-07-08	2014-07-14	2014-08-06	2014-09-05	2015-01-05
127	KEY	KeyCorp	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-10-25	2013-11-01	2013-11-04	2013-11-08	2013-12-02	2013-12-31	2014-04-30
128	KEY	KeyCorp	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-10-28	2013-11-04	2013-11-05	2013-11-11	2013-12-04	2014-01-03	2014-05-05
129	KEY	KeyCorp	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-03-19	2014-03-26	2014-03-27	2014-04-02	2014-04-25	2014-05-26	2014-09-22
130	KEY	KeyCorp	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-01-13	2014-01-20	2014-01-21	2014-01-27	2014-02-19	2014-03-21	2014-07-21
131	MGA	Magna International, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-04-10	2013-04-17	2013-04-18	2013-04-24	2013-05-17	2013-06-17	2013-10-14
132	MGA	Magna International, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
133	MGA	Magna International, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-03-06	2013-03-13	2013-03-14	2013-03-20	2013-04-12	2013-05-13	2013-09-09
134	MHFI	McGraw Hill Financial, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
135	MHFI	McGraw Hill Financial, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-10-22	2012-10-29	2012-10-30	2012-11-05	2012-11-28	2012-12-28	2013-04-29
136	MHFI	McGraw Hill Financial, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-11-30	2012-12-07	2012-12-10	2012-12-14	2013-01-07	2013-02-05	2013-06-05
137	MRO	Marathon Oil Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-09-26	2013-10-03	2013-10-04	2013-10-10	2013-11-04	2013-12-02	2014-04-01
138	MRO	Marathon Oil Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
139	NE	Noble Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-08-15	2012-08-22	2012-08-23	2012-08-29	2012-09-21	2012-10-22	2013-02-18
