Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
141	UHS	Universal Health Services, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2012-11-07	2012-11-14	2012-11-15	2012-11-21	2012-12-14	2013-01-14	2013-05-13
142	UPS	United Parcel Service, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2012-12-04	2012-12-11	2012-12-12	2012-12-18	2013-01-10	2013-02-11	2013-06-10
143	UPS	United Parcel Service, Inc.	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2012-08-28	2012-09-04	2012-09-05	2012-09-11	2012-10-04	2012-11-05	2013-03-04
144	UPS	United Parcel Service, Inc.	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2012-09-21	2012-09-28	2012-10-01	2012-10-05	2012-10-29	2012-11-27	2013-03-27
145	URI	United Rentals, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-07-19	2013-07-26	2013-07-29	2013-08-02	2013-08-26	2013-09-24	2014-01-22
146	URI	United Rentals, Inc.	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2013-07-10	2013-07-17	2013-07-18	2013-07-24	2013-08-16	2013-09-16	2014-01-13
147	VAR	Varian Medical Systems, Inc.	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2013-10-24	2013-10-31	2013-11-01	2013-11-07	2013-12-02	2013-12-30	2014-04-29
148	VAR	Varian Medical Systems, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-11-22	2013-11-29	2013-12-02	2013-12-06	2013-12-30	2014-01-28	2014-05-28
149	VZ	Verizon Communications Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-01-29	2013-02-05	2013-02-06	2013-02-12	2013-03-07	2013-04-08	2013-08-05
150	VZ	Verizon Communications Inc.	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2013-01-16	2013-01-23	2013-01-24	2013-01-30	2013-02-22	2013-03-25	2013-07-22
151	WMT	Wal-Mart Stores, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-05-22	2013-05-29	2013-05-30	2013-06-05	2013-06-28	2013-07-29	2013-11-25
152	WMT	Wal-Mart Stores, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-04-23	2013-04-30	2013-05-01	2013-05-07	2013-05-30	2013-07-01	2013-10-28
153	WMT	Wal-Mart Stores, Inc.	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-04-17	2013-04-24	2013-04-25	2013-05-01	2013-05-24	2013-06-24	2013-10-21
154	WMT	Wal-Mart Stores, Inc.	Rahall, Nick (D-WVa)	Sold	$15,001 to $50,000	2013-05-03	2013-05-10	2013-05-13	2013-05-17	2013-06-10	2013-07-09	2013-11-06
155	XOM	Exxon Mobil Corporation	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2013-10-03	2013-10-10	2013-10-11	2013-10-17	2013-11-11	2013-12-09	2014-04-08
156	XOM	Exxon Mobil Corporation	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-10-24	2013-10-31	2013-11-01	2013-11-07	2013-12-02	2013-12-30	2014-04-29
157	XOM	Exxon Mobil Corporation	Rahall, Nick (D-WVa)	Purchased	$1,000 to $15,000	2013-02-07	2013-02-14	2013-02-15	2013-02-21	2013-03-18	2013-04-15	2013-08-13
158	XOM	Exxon Mobil Corporation	Rahall, Nick (D-WVa)	Sold	$1,000 to $15,000	2013-02-20	2013-02-27	2013-02-28	2013-03-06	2013-03-29	2013-04-29	2013-08-26
