Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
103	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-06-07	2013-06-14	2013-06-17	2013-06-21	2013-07-15	2013-08-13	2013-12-11
104	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-03-07	2013-03-14	2013-03-15	2013-03-21	2013-04-15	2013-05-13	2013-09-10
105	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-03-01	2013-03-08	2013-03-11	2013-03-15	2013-04-08	2013-05-07	2013-09-04
106	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-02-20	2013-02-27	2013-02-28	2013-03-06	2013-03-29	2013-04-29	2013-08-26
107	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-02-14	2013-02-21	2013-02-22	2013-02-28	2013-03-25	2013-04-22	2013-08-20
108	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-10	2013-04-17	2013-04-18	2013-04-24	2013-05-17	2013-06-17	2013-10-14
109	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-16	2013-05-23	2013-05-24	2013-05-30	2013-06-24	2013-07-22	2013-11-19
110	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-23	2013-05-30	2013-05-31	2013-06-06	2013-07-01	2013-07-29	2013-11-26
111	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-21	2013-05-28	2013-05-29	2013-06-04	2013-06-27	2013-07-29	2013-11-25
112	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2013-04-03	2013-04-10	2013-04-11	2013-04-17	2013-05-10	2013-06-10	2013-10-07
113	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-08-08	2013-08-15	2013-08-16	2013-08-22	2013-09-16	2013-10-14	2014-02-11
114	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-02-27	2014-03-06	2014-03-07	2014-03-13	2014-04-07	2014-05-05	2014-09-02
115	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-07-09	2013-07-16	2013-07-17	2013-07-23	2013-08-15	2013-09-16	2014-01-13
116	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-20	2013-05-27	2013-05-28	2013-06-03	2013-06-26	2013-07-26	2013-11-25
117	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-03-04	2014-03-11	2014-03-12	2014-03-18	2014-04-10	2014-05-12	2014-09-08
118	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
119	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-02-27	2014-03-06	2014-03-07	2014-03-13	2014-04-07	2014-05-05	2014-09-02
