Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
95	AXLL	Axiall Corporation	Camp, Dave (R-Mich)	Sold	$15,001 to $50,000	2013-02-05	2013-02-12	2013-02-13	2013-02-19	2013-03-14	2013-04-15	2013-08-12
96	AXP	American Express Company	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-09-23	2014-09-30	2014-10-01	2014-10-07	2014-10-30	2014-12-01	2015-03-30
97	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-14	2013-05-21	2013-05-22	2013-05-28	2013-06-20	2013-07-22	2013-11-18
98	AXP	American Express Company	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-03-20	2014-03-27	2014-03-28	2014-04-03	2014-04-28	2014-05-26	2014-09-23
99	AXP	American Express Company	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2012-10-18	2012-10-25	2012-10-26	2012-11-01	2012-11-26	2012-12-24	2013-04-23
100	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2012-10-16	2012-10-23	2012-10-24	2012-10-30	2012-11-22	2012-12-24	2013-04-22
101	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-23	2013-01-30	2013-01-31	2013-02-06	2013-03-01	2013-04-01	2013-07-29
102	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-24	2013-01-31	2013-02-01	2013-02-07	2013-03-04	2013-04-01	2013-07-30
103	AXP	American Express Company	Camp, Dave (R-Mich)	Sold	$15,001 to $50,000	2014-05-20	2014-05-27	2014-05-28	2014-06-03	2014-06-26	2014-07-28	2014-11-24
104	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-03-20	2014-03-27	2014-03-28	2014-04-03	2014-04-28	2014-05-26	2014-09-23
105	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$50,001 to $100,000	2013-03-28	2013-04-04	2013-04-05	2013-04-11	2013-05-06	2013-06-03	2013-10-01
106	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-11	2013-01-18	2013-01-21	2013-01-25	2013-02-18	2013-03-19	2013-07-17
107	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-03-28	2013-04-04	2013-04-05	2013-04-11	2013-05-06	2013-06-03	2013-10-01
108	AXP	American Express Company	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2012-10-11	2012-10-18	2012-10-19	2012-10-25	2012-11-19	2012-12-17	2013-04-16
109	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-02	2013-01-09	2013-01-10	2013-01-16	2013-02-08	2013-03-11	2013-07-08
110	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-03-18	2014-03-25	2014-03-26	2014-04-01	2014-04-24	2014-05-26	2014-09-22
111	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-24	2013-01-31	2013-02-01	2013-02-07	2013-03-04	2013-04-01	2013-07-30
112	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-14	2013-05-21	2013-05-22	2013-05-28	2013-06-20	2013-07-22	2013-11-18
113	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-02-01	2013-02-08	2013-02-11	2013-02-15	2013-03-11	2013-04-09	2013-08-07
114	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-02-06	2013-02-13	2013-02-14	2013-02-20	2013-03-15	2013-04-15	2013-08-12
115	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-06-25	2014-07-02	2014-07-03	2014-07-09	2014-08-01	2014-09-01	2014-12-29
116	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2012-10-16	2012-10-23	2012-10-24	2012-10-30	2012-11-22	2012-12-24	2013-04-22
117	BA	Boeing Company (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-11	2013-01-18	2013-01-21	2013-01-25	2013-02-18	2013-03-19	2013-07-17
118	BKD	Brookdale Senior Living Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-11-08	2013-11-15	2013-11-18	2013-11-22	2013-12-16	2014-01-14	2014-05-14
119	BKD	Brookdale Senior Living Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
120	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-09-05	2013-09-12	2013-09-13	2013-09-19	2013-10-14	2013-11-11	2014-03-11
121	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-02	2013-01-09	2013-01-10	2013-01-16	2013-02-08	2013-03-11	2013-07-08
122	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-24	2013-01-31	2013-02-01	2013-02-07	2013-03-04	2013-04-01	2013-07-30
123	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-02-01	2013-02-08	2013-02-11	2013-02-15	2013-03-11	2013-04-09	2013-08-07
124	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-05-16	2014-05-23	2014-05-26	2014-05-30	2014-06-23	2014-07-22	2014-11-19
125	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-02-06	2013-02-13	2013-02-14	2013-02-20	2013-03-15	2013-04-15	2013-08-12
126	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-23	2013-01-30	2013-01-31	2013-02-06	2013-03-01	2013-04-01	2013-07-29
127	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
128	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2012-10-16	2012-10-23	2012-10-24	2012-10-30	2012-11-22	2012-12-24	2013-04-22
129	BMY	Bristol-Myers Squibb Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-11	2013-01-18	2013-01-21	2013-01-25	2013-02-18	2013-03-19	2013-07-17
130	BTU	Peabody Energy Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-02-01	2013-02-08	2013-02-11	2013-02-15	2013-03-11	2013-04-09	2013-08-07
131	BTU	Peabody Energy Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-11	2013-01-18	2013-01-21	2013-01-25	2013-02-18	2013-03-19	2013-07-17
132	BTU	Peabody Energy Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-04-17	2013-04-24	2013-04-25	2013-05-01	2013-05-24	2013-06-24	2013-10-21
133	BTU	Peabody Energy Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-23	2013-01-30	2013-01-31	2013-02-06	2013-03-01	2013-04-01	2013-07-29
134	BTU	Peabody Energy Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-02	2013-01-09	2013-01-10	2013-01-16	2013-02-08	2013-03-11	2013-07-08
135	BTU	Peabody Energy Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-24	2013-01-31	2013-02-01	2013-02-07	2013-03-04	2013-04-01	2013-07-30
136	BUD	Anheuser-Busch Inbev SA	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-09-17	2014-09-24	2014-09-25	2014-10-01	2014-10-24	2014-11-24	2015-03-23
137	BUD	Anheuser-Busch Inbev SA	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-09-04	2014-09-11	2014-09-12	2014-09-18	2014-10-13	2014-11-10	2015-03-10
138	BUD	Anheuser-Busch Inbev SA	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-09-30	2014-10-07	2014-10-08	2014-10-14	2014-11-06	2014-12-08	2015-04-06
139	BUD	Anheuser-Busch Inbev SA	Camp, Dave (R-Mich)	Purchased	$50,001 to $100,000	2014-06-26	2014-07-03	2014-07-04	2014-07-10	2014-08-04	2014-09-01	2014-12-30
140	CAG	ConAgra Foods, Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-02-05	2014-02-12	2014-02-13	2014-02-19	2014-03-14	2014-04-14	2014-08-11
141	CAG	ConAgra Foods, Inc.	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-07-19	2013-07-26	2013-07-29	2013-08-02	2013-08-26	2013-09-24	2014-01-22
142	CB	Chubb Corporation (The)	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-11-11	2013-11-18	2013-11-19	2013-11-25	2013-12-18	2014-01-17	2014-05-19
