Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
97	2014	R	Mich	Camp, Dave	AXP	Purchased	8000	2014-06-30	0.03978	0.06017	0.05835	0.01722	0.06809
98	2014	R	Mich	Camp, Dave	AXP	Sold	8000	2014-06-30	-4e-04	-0.00985	-0.03393	NA	-0.07196
99	2014	R	Mich	Camp, Dave	AXP	Sold	8000	2014-06-30	-0.00248	0.00428	-0.00074	0.01297	0.08399
100	2014	R	Mich	Camp, Dave	AXP	Purchased	8000	2014-06-30	-0.0287	NA	NA	-0.00623	0.05969
101	2014	R	Mich	Camp, Dave	AXP	Purchased	8000	2014-06-30	-0.00551	0.01475	0.04197	0.09469	0.14822
102	2014	R	Mich	Camp, Dave	AXP	Purchased	8000	2014-06-30	-0.00196	0.03812	0.0404	0.08863	0.14234
103	2014	R	Mich	Camp, Dave	AXP	Sold	32500	2014-06-30	0.0242	0.026	0.03314	0.00274	NA
104	2014	R	Mich	Camp, Dave	AXP	Purchased	8000	2014-06-30	-4e-04	-0.00985	-0.03393	NA	-0.07196
105	2014	R	Mich	Camp, Dave	AXP	Purchased	75000	2014-06-30	-0.01566	-0.0349	0.01318	0.09517	0.03903
106	2014	R	Mich	Camp, Dave	AXP	Purchased	8000	2014-06-30	NA	-0.05141	NA	0.00916	0.11391
107	2014	R	Mich	Camp, Dave	AXP	Purchased	32500	2014-06-30	-0.01566	-0.0349	0.01318	0.09517	0.03903
108	2014	R	Mich	Camp, Dave	AXP	Purchased	32500	2014-06-30	-0.02676	-0.03872	-0.02358	-0.02146	0.00401
109	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	-0.00882	-0.04538	-0.04917	0.01395	0.24093
110	2014	R	Mich	Camp, Dave	BA	Sold	8000	2014-06-30	0.01287	0.03017	0.05342	NA	0.00381
111	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	-0.01834	0.01809	0.00988	0.09327	0.28664
112	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	0.01771	0.0368	0.07529	0.08099	0.36098
